latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-17.24189,137.10844,341.25,1.69,1.28,2025-11-22,00:09,T,88,6.1NRT,302.03,69.81,D
-18.32382,128.70201,319.42,1.26,1.11,2025-11-22,00:09,T,72,6.1NRT,283.47,16.34,D
-18.3087,128.60867,318.25,1.28,1.12,2025-11-22,00:09,T,70,6.1NRT,290.22,13.18,D
-17.6976,127.64137,323.27,1.5,1.21,2025-11-22,00:09,T,77,6.1NRT,285.49,25.44,D
-16.09879,128.40791,328.03,1.42,1.18,2025-11-22,00:09,T,75,6.1NRT,301.73,16.38,D
-16.09671,128.395,355.24,1.42,1.18,2025-11-22,00:09,T,97,6.1NRT,303.03,97.32,D
-17.25317,137.10692,323.82,1.69,1.28,2025-11-22,00:09,T,56,6.1NRT,303.6,19.14,D
-17.24003,137.09299,332.13,1.69,1.28,2025-11-22,00:09,T,80,6.1NRT,301.22,39.73,D
-17.23058,137.10971,347.86,1.69,1.28,2025-11-22,00:09,T,93,6.1NRT,304.56,95.95,D
-16.27151,137.40834,322.63,1.73,1.29,2025-11-22,00:09,T,33,6.1NRT,295.24,13.3,D
-17.22873,137.09422,336.06,1.69,1.28,2025-11-22,00:09,T,84,6.1NRT,304.09,51.97,D
-17.21746,137.09566,325.22,1.69,1.28,2025-11-22,00:09,T,50,6.1NRT,303.81,23.51,D
-17.03025,139.22884,314.04,2.45,1.51,2025-11-22,00:09,T,48,6.1NRT,299.17,24.55,D
-15.67317,130.47536,339.44,1.1,1.05,2025-11-22,00:09,T,87,6.1NRT,302.99,32.3,D
-15.67169,130.46567,331.28,1.1,1.05,2025-11-22,00:09,T,80,6.1NRT,302.28,17.39,D
-15.67016,130.45561,325.29,1.1,1.05,2025-11-22,00:09,T,59,6.1NRT,302.12,9.65,D
-18.35136,128.6853,313.79,1.26,1.12,2025-11-22,00:09,T,50,6.1NRT,283.13,9.75,D
-15.66862,130.4455,323.36,1.11,1.05,2025-11-22,00:09,T,51,6.1NRT,302.5,7.51,D
-18.35321,128.69688,315.7,1.26,1.11,2025-11-22,00:09,T,54,6.1NRT,282.1,11.7,D
-16.28131,137.40125,349.05,1.73,1.29,2025-11-22,00:09,T,94,6.1NRT,298.81,101.19,D
-16.2795,137.38554,339.73,1.72,1.29,2025-11-22,00:09,T,87,6.1NRT,298.54,59.86,D
-16.28289,137.40689,341.04,1.73,1.29,2025-11-22,00:09,T,88,6.1NRT,298.71,66.25,D
-16.28098,137.3912,353.63,1.72,1.29,2025-11-22,00:09,T,96,6.1NRT,298.58,119.89,D
-15.9639,136.23602,330,1.41,1.18,2025-11-22,00:09,T,77,6.1NRT,300.94,24.56,D
-15.96555,136.24886,324.31,1.41,1.18,2025-11-22,00:09,T,67,6.1NRT,301.12,12.77,D
-15.96168,136.2435,330.19,1.41,1.18,2025-11-22,00:09,T,77,6.1NRT,301.33,24.26,D
-16.26961,137.39262,324.3,1.72,1.29,2025-11-22,00:09,T,40,6.1NRT,297.06,14.92,D
-18.34951,128.67371,318.06,1.26,1.12,2025-11-22,00:09,T,70,6.1NRT,282.68,14.67,D
-18.3257,128.71365,313.24,1.26,1.11,2025-11-22,00:09,T,56,6.1NRT,281.55,9.24,D
-29.03194,128.48026,322.65,1.02,1.01,2025-11-22,00:13,T,69,6.1NRT,304.11,9.19,D
-28.53561,128.31181,323.61,1.03,1.01,2025-11-22,00:13,T,58,6.1NRT,308.09,9.3,D
-26.16216,124.14952,326.53,1.82,1.32,2025-11-22,00:13,T,68,6.1NRT,307.8,22.87,D
-29.04209,128.42584,320.75,1.02,1.01,2025-11-22,00:13,T,33,6.1NRT,306.05,5.69,D
40.95016,44.22274,309.47,1.16,1.07,2025-11-22,00:45,A,11,6.1NRT,266.64,15.48,N
40.95916,44.22679,302.62,1.16,1.07,2025-11-22,00:45,A,20,6.1NRT,268.67,11.06,N
-27.43076,-55.58031,304.83,1.58,1.24,2025-11-22,00:47,T,62,6.1NRT,288.15,13.32,N
35.63698,44.01801,301.05,1.4,1.17,2025-11-22,00:47,A,37,6.1NRT,279.25,12.99,N
