latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
9.43749,34.29516,299.92,0.45,0.63,2026-02-05,00:00,N,nominal,2.0NRT,283.36,0.99,N
14.27197,30.48859,305.84,0.41,0.45,2026-02-05,00:00,N,nominal,2.0NRT,290.49,1.12,N
13.04211,34.83982,314.91,0.42,0.61,2026-02-05,00:00,N,nominal,2.0NRT,292.34,0.99,N
13.03925,34.84114,315.1,0.42,0.61,2026-02-05,00:00,N,nominal,2.0NRT,292.41,1.54,N
13.99756,29.07241,313.4,0.52,0.41,2026-02-05,00:00,N,nominal,2.0NRT,290.4,1.27,N
13.99376,29.07171,301.91,0.52,0.41,2026-02-05,00:00,N,nominal,2.0NRT,288.83,1.27,N
15.34922,20.0933,312.4,0.39,0.44,2026-02-05,00:00,N,nominal,2.0NRT,288.78,0.99,N
15.34567,20.08909,311.28,0.39,0.44,2026-02-05,00:00,N,nominal,2.0NRT,288.99,1.3,N
15.34519,20.09271,302.76,0.39,0.44,2026-02-05,00:00,N,nominal,2.0NRT,289.29,0.99,N
15.34212,20.08489,304.05,0.39,0.44,2026-02-05,00:00,N,nominal,2.0NRT,289.31,1.31,N
15.33905,20.07705,300.83,0.39,0.44,2026-02-05,00:00,N,nominal,2.0NRT,288.71,1.16,N
15.33857,20.08067,314.39,0.39,0.44,2026-02-05,00:00,N,nominal,2.0NRT,290.2,1.16,N
15.31935,20.13309,299.98,0.38,0.43,2026-02-05,00:00,N,nominal,2.0NRT,288.64,0.47,N
14.27128,30.49242,301.69,0.41,0.45,2026-02-05,00:00,N,nominal,2.0NRT,288.89,0.63,N
9.43227,32.43002,330.24,0.33,0.56,2026-02-05,00:00,N,nominal,2.0NRT,289.62,1.92,N
11.17599,22.18723,310.49,0.42,0.37,2026-02-05,00:00,N,nominal,2.0NRT,292.73,2.07,N
11.18116,22.17635,304.14,0.42,0.37,2026-02-05,00:00,N,nominal,2.0NRT,291.6,1.14,N
11.18173,22.17255,301.51,0.42,0.37,2026-02-05,00:00,N,nominal,2.0NRT,290.79,0.6,N
9.40367,32.66913,332.04,0.35,0.56,2026-02-05,00:00,N,nominal,2.0NRT,287.41,2.32,N
11.17943,22.18777,327.74,0.42,0.37,2026-02-05,00:00,N,nominal,2.0NRT,292.97,2.07,N
9.40532,32.68917,302.29,0.35,0.57,2026-02-05,00:00,N,nominal,2.0NRT,286.46,0.24,N
11.1846,22.17689,302.69,0.42,0.37,2026-02-05,00:00,N,nominal,2.0NRT,290.3,0.35,N
10.85732,24.33297,310.82,0.38,0.36,2026-02-05,00:00,N,nominal,2.0NRT,290.19,1.39,N
10.86896,24.30252,311.36,0.38,0.36,2026-02-05,00:00,N,nominal,2.0NRT,290.06,0.7,N
10.86952,24.29901,299.6,0.38,0.36,2026-02-05,00:00,N,nominal,2.0NRT,288.9,0.7,N
10.29295,27.84898,321.44,0.5,0.41,2026-02-05,00:00,N,nominal,2.0NRT,293.68,1.72,N
10.29669,27.84963,307.19,0.5,0.41,2026-02-05,00:00,N,nominal,2.0NRT,292.7,1.72,N
9.80032,30.70948,338.78,0.51,0.49,2026-02-05,00:00,N,nominal,2.0NRT,296.33,8.64,N
9.80484,30.71031,306.02,0.51,0.49,2026-02-05,00:00,N,nominal,2.0NRT,292.96,0.78,N
10.3012,27.84575,308.94,0.5,0.41,2026-02-05,00:00,N,nominal,2.0NRT,292.73,1.24,N
10.30494,27.8464,314.17,0.5,0.41,2026-02-05,00:00,N,nominal,2.0NRT,293.23,1.24,N
10.30867,27.84705,308.84,0.5,0.41,2026-02-05,00:00,N,nominal,2.0NRT,292.69,0.88,N
9.38756,33.17163,303.51,0.38,0.58,2026-02-05,00:00,N,nominal,2.0NRT,287.68,0.31,N
9.96784,29.91035,307.59,0.45,0.47,2026-02-05,00:00,N,nominal,2.0NRT,291.93,0.99,N
