latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-1.45998,127.43737,326.65,1.2,1.09,2026-02-18,00:20,T,0,6.1NRT,276.69,31.14,D
19.40334,-155.26939,314.69,2.93,1.63,2026-02-18,00:49,A,43,6.1NRT,296.39,59.18,D
19.3983,-155.29564,326.49,2.94,1.63,2026-02-18,00:49,A,58,6.1NRT,300.74,113.37,D
19.40691,-155.27464,325.25,2.93,1.63,2026-02-18,00:49,A,74,6.1NRT,299.58,111.24,D
19.40172,-155.3007,324.13,2.94,1.63,2026-02-18,00:49,A,0,6.1NRT,298.42,104.04,D
-24.89065,-57.0574,312.52,1,1,2026-02-18,01:02,T,81,6.1NRT,294.08,7.45,N
-24.88933,-57.04763,314.16,1,1,2026-02-18,01:02,T,86,6.1NRT,295.76,8.4,N
-25.11152,-56.65294,307.95,1,1,2026-02-18,01:02,T,58,6.1NRT,295.89,5.33,N
-25.11018,-56.6432,306.54,1,1,2026-02-18,01:02,T,59,6.1NRT,296.42,4.03,N
-25.33773,-58.21696,326.53,1.07,1.03,2026-02-18,01:02,T,100,6.1NRT,300.32,23.46,N
-25.33639,-58.20653,310.51,1.07,1.03,2026-02-18,01:02,T,71,6.1NRT,299.61,7.07,N
-25.34586,-58.2205,324.83,1.07,1.03,2026-02-18,01:02,T,100,6.1NRT,299.94,21.06,N
-25.34455,-58.21005,357.1,1.07,1.03,2026-02-18,01:02,T,100,6.1NRT,302.45,82.95,N
-25.50208,-57.93013,308.81,1.05,1.02,2026-02-18,01:02,T,65,6.1NRT,298.2,5.52,N
-25.4846,-57.58035,310,1.03,1.01,2026-02-18,01:02,T,72,6.1NRT,298.36,5.75,N
-25.69152,-58.48368,309.39,1.1,1.05,2026-02-18,01:02,T,66,6.1NRT,298.81,5.74,N
-25.69946,-58.47148,311.86,1.1,1.05,2026-02-18,01:02,T,77,6.1NRT,299.28,7.86,N
-25.73794,-58.47654,308.91,1.1,1.05,2026-02-18,01:02,T,64,6.1NRT,298.14,5.98,N
-24.76401,-57.20407,314.46,1.01,1,2026-02-18,01:02,T,85,6.1NRT,295.75,9.12,N
-24.81361,-56.89092,307.13,1,1,2026-02-18,01:02,T,53,6.1NRT,291.69,5.64,N
-24.81228,-56.88119,319.47,1,1,2026-02-18,01:02,T,98,6.1NRT,292.02,15.52,N
-24.88177,-57.05887,330.19,1,1,2026-02-18,01:02,T,100,6.1NRT,295.72,25.64,N
-24.88045,-57.04911,326.13,1,1,2026-02-18,01:02,T,100,6.1NRT,296.21,20.23,N
-25.73386,-58.44424,310.84,1.1,1.04,2026-02-18,01:02,T,73,6.1NRT,299.05,7.25,N
-25.2732,-55.0718,323.31,1.05,1.02,2026-02-18,01:02,T,100,6.1NRT,296.7,19.75,N
-25.2717,-55.06158,355.98,1.05,1.02,2026-02-18,01:02,T,100,6.1NRT,297.73,78.77,N
-25.74362,-58.46982,326.15,1.1,1.05,2026-02-18,01:02,T,100,6.1NRT,299.55,22.6,N
-25.28229,-55.07473,307.9,1.05,1.02,2026-02-18,01:02,T,73,6.1NRT,296.44,5.59,N
-25.28077,-55.06453,376.52,1.05,1.02,2026-02-18,01:02,T,100,6.1NRT,300.07,146.71,N
-25.27923,-55.05429,320.36,1.05,1.02,2026-02-18,01:02,T,100,6.1NRT,296.74,16.12,N
-25.75423,-58.47919,320.99,1.1,1.05,2026-02-18,01:02,T,100,6.1NRT,299.47,15.79,N
-25.7529,-58.46839,324.45,1.1,1.05,2026-02-18,01:02,T,100,6.1NRT,300.09,19.83,N
-25.76352,-58.47776,343.51,1.1,1.05,2026-02-18,01:02,T,100,6.1NRT,300.16,51.75,N
-25.76219,-58.46696,337.76,1.1,1.05,2026-02-18,01:02,T,100,6.1NRT,300.41,40.19,N
-25.7582,-58.43464,316.73,1.1,1.04,2026-02-18,01:02,T,92,6.1NRT,299.4,11.8,N
-25.75687,-58.42389,311.27,1.1,1.04,2026-02-18,01:02,T,74,6.1NRT,298.71,6.96,N
-25.7728,-58.47633,349.48,1.1,1.05,2026-02-18,01:02,T,100,6.1NRT,300.91,65.04,N
-25.77147,-58.46553,341.87,1.1,1.05,2026-02-18,01:02,T,100,6.1NRT,300.91,47.69,N
-25.78209,-58.4749,354.01,1.1,1.05,2026-02-18,01:02,T,100,6.1NRT,301.55,76.85,N
-25.78075,-58.4641,356.82,1.1,1.05,2026-02-18,01:02,T,100,6.1NRT,302.6,84.48,N
-25.79004,-58.46267,322.71,1.1,1.05,2026-02-18,01:02,T,100,6.1NRT,299.86,18.41,N
-25.78869,-58.45189,311.91,1.1,1.05,2026-02-18,01:02,T,36,6.1NRT,299.98,6.92,N
-25.78735,-58.44111,309.54,1.1,1.05,2026-02-18,01:02,T,36,6.1NRT,299.45,5.22,N
-25.70792,-57.532,309.09,1.03,1.01,2026-02-18,01:02,T,68,6.1NRT,295.57,6.75,N
-25.87197,-57.87851,311.25,1.05,1.02,2026-02-18,01:02,T,76,6.1NRT,297.7,7.61,N
-25.84883,-56.52832,314.56,1,1,2026-02-18,01:02,T,88,6.1NRT,296.9,10.02,N
-26.06629,-58.03735,321.59,1.07,1.03,2026-02-18,01:02,T,100,6.1NRT,298.7,17.74,N
-26.17626,-56.83075,309.06,1.01,1,2026-02-18,01:02,T,76,6.1NRT,297.36,5.22,N
-26.50297,-58.68661,310.18,1.14,1.06,2026-02-18,01:02,T,76,6.1NRT,297.83,7.38,N
-26.41052,-56.2582,309.4,1,1,2026-02-18,01:02,T,71,6.1NRT,297.29,5.52,N
-26.41937,-56.25666,312.56,1,1,2026-02-18,01:02,T,81,6.1NRT,297.44,7.57,N
-26.20288,-54.38626,305.84,1.08,1.04,2026-02-18,01:02,T,56,6.1NRT,295.02,4.54,N
-27.32545,-56.35188,311.43,1,1,2026-02-18,01:02,T,78,6.1NRT,297.84,7.08,N
-27.33432,-56.35034,314.96,1,1,2026-02-18,01:02,T,88,6.1NRT,298,9.43,N
-27.60931,-55.15658,309.39,1.01,1.01,2026-02-18,01:02,T,76,6.1NRT,295.06,7.11,N
-21.42242,-60.98589,309.98,1.32,1.14,2026-02-18,01:02,T,71,6.1NRT,298.09,8.64,N
-21.43254,-60.98452,356.34,1.32,1.14,2026-02-18,01:02,T,100,6.1NRT,300.54,110.29,N
-21.43106,-60.972,342.24,1.32,1.14,2026-02-18,01:02,T,100,6.1NRT,299.28,65.66,N
-22.65974,-58.68081,308.47,1.06,1.03,2026-02-18,01:02,T,70,6.1NRT,280.13,9.23,N
-22.81423,-58.73386,307.27,1.07,1.03,2026-02-18,01:02,T,65,6.1NRT,295.57,5.6,N
-23.31421,-60.38454,317.47,1.29,1.13,2026-02-18,01:02,T,93,6.1NRT,301.19,16.17,N
-23.31273,-60.37221,315.99,1.28,1.12,2026-02-18,01:02,T,89,6.1NRT,301.7,14.37,N
-23.31364,-60.37828,326.23,1.29,1.13,2026-02-18,01:02,T,100,6.1NRT,302,29.32,N
-23.40242,-60.44167,312.09,1.3,1.13,2026-02-18,01:02,T,76,6.1NRT,301.64,9.51,N
-23.21507,-58.49749,317.42,1.05,1.03,2026-02-18,01:02,T,94,6.1NRT,299.75,12.36,N
-23.43945,-58.96714,313.5,1.1,1.05,2026-02-18,01:02,T,83,6.1NRT,299.85,10.04,N
-23.43813,-58.95658,314.37,1.1,1.05,2026-02-18,01:02,T,86,6.1NRT,300.22,10.71,N
-23.77281,-60.74442,314.9,1.37,1.16,2026-02-18,01:02,T,85,6.1NRT,300.72,14.39,N
-23.46715,-56.61557,303.42,1,1,2026-02-18,01:02,T,48,6.1NRT,279.41,5.83,N
-24.58523,-61.14158,315.52,1.49,1.2,2026-02-18,01:02,T,87,6.1NRT,300.5,15.85,N
-25.73658,-58.46577,309.49,1.1,1.05,2026-02-18,01:02,T,67,6.1NRT,298.34,6.34,N
-24.62307,-57.38947,315.42,1.01,1.01,2026-02-18,01:02,T,88,6.1NRT,297.9,9.92,N
