latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
43.12629,-122.5703,317.44,4.68,1.98,2026-08-06,00:09,A,67,6.1NRT,304.7,74.63,D
43.12318,-122.56252,315.25,4.68,1.98,2026-08-06,00:09,A,54,6.1NRT,304.61,55.9,D
52.39655,-124.6489,324.19,4.11,1.88,2026-08-06,00:11,A,80,6.1NRT,299.42,136.22,D
52.38481,-124.65242,344,4.11,1.88,2026-08-06,00:11,A,93,6.1NRT,300.42,355.53,D
52.38004,-124.64724,332.09,4.11,1.88,2026-08-06,00:11,A,86,6.1NRT,299.92,204.35,D
66.03036,118.02705,318,4.28,1.91,2026-08-06,00:26,T,65,6.1NRT,291.73,109.62,D
65.88531,116.87012,306,4.68,1.98,2026-08-06,00:26,T,63,6.1NRT,289.34,62.62,D
66.20686,77.24129,308.1,1.48,1.2,2026-08-06,00:26,A,50,6.1NRT,277.16,20.24,D
66.20995,77.25394,308.25,1.48,1.2,2026-08-06,00:26,A,58,6.1NRT,279.31,19.77,D
66.53293,76.21057,304.27,1.36,1.15,2026-08-06,00:26,A,38,6.1NRT,284.61,11.71,D
66.3599,76.9932,301.7,1.44,1.19,2026-08-06,00:26,A,46,6.1NRT,277.8,13.42,D
65.98091,117.2569,302.03,4.54,1.96,2026-08-06,00:26,T,0,6.1NRT,288.6,36.36,D
65.98223,117.26625,301.72,4.54,1.96,2026-08-06,00:26,T,0,6.1NRT,288.47,36.11,D
57.94302,60.07184,305.65,1,1,2026-08-06,00:30,A,65,6.1NRT,284.26,9.29,D
56.86401,59.90273,302.19,1.01,1,2026-08-06,00:30,A,47,6.1NRT,274.34,8.14,D
57.94551,60.05587,323,1,1,2026-08-06,00:30,A,100,6.1NRT,284.75,23.51,D
51.87185,54.75819,315.41,1.03,1.02,2026-08-06,00:33,A,91,6.1NRT,288.04,16.89,N
51.87383,54.74375,312.84,1.03,1.02,2026-08-06,00:33,A,86,6.1NRT,285.47,14.61,N
