latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-12.76065,49.11127,319.4,1.09,1.04,2026-07-28,00:01,A,98,6.1NRT,290.6,20.42,N
-26.71612,-56.64393,315.48,1.41,1.18,2026-07-28,00:30,T,91,6.1NRT,292.87,20.92,N
-26.71266,-56.6521,321.85,1.42,1.18,2026-07-28,00:30,T,100,6.1NRT,293.22,31.01,N
-26.71118,-56.6381,303.88,1.41,1.18,2026-07-28,00:30,T,57,6.1NRT,292.23,7.7,N
-26.72313,-56.65067,310.26,1.42,1.18,2026-07-28,00:30,T,80,6.1NRT,293.2,14.3,N
-26.69402,-56.73266,304.31,1.43,1.18,2026-07-28,00:30,T,59,6.1NRT,292.46,9.08,N
-26.7177,-56.65792,312.46,1.42,1.18,2026-07-28,00:30,T,85,6.1NRT,293.21,16.69,N
-26.70565,-56.64534,319.57,1.41,1.18,2026-07-28,00:30,T,99,6.1NRT,292.91,27.24,N
-18.3731,-59.0822,327.76,1.6,1.24,2026-07-28,00:33,T,100,6.1NRT,299.79,46.07,N
-18.37482,-59.09702,345.08,1.6,1.25,2026-07-28,00:33,T,100,6.1NRT,302.31,94.86,N
-18.37654,-59.11189,348.99,1.6,1.25,2026-07-28,00:33,T,100,6.1NRT,302.79,112.48,N
-18.36037,-59.06877,310.97,1.59,1.24,2026-07-28,00:33,T,79,6.1NRT,297.64,14.84,N
-18.36207,-59.08358,344.8,1.6,1.24,2026-07-28,00:33,T,100,6.1NRT,301.93,96.75,N
-18.36378,-59.09839,336.61,1.6,1.25,2026-07-28,00:33,T,100,6.1NRT,301.29,66.33,N
-18.36548,-59.11326,344.29,1.6,1.25,2026-07-28,00:33,T,100,6.1NRT,302.12,94.1,N
-18.34936,-59.07014,314.67,1.59,1.24,2026-07-28,00:33,T,88,6.1NRT,297.49,19.59,N
-18.35104,-59.08494,352.11,1.6,1.24,2026-07-28,00:33,T,100,6.1NRT,301.12,125.75,N
