latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-21.19609,-48.61708,305.61,1.08,1.04,2026-04-18,00:13,T,65,6.1NRT,291.81,7.49,N
-21.04008,-48.5533,328.72,1.07,1.03,2026-04-18,00:13,T,100,6.1NRT,292.47,29.83,N
-21.03172,-48.55016,303.02,1.07,1.03,2026-04-18,00:13,T,53,6.1NRT,291.43,5.69,N
-23.65191,-48.00538,311.76,1.07,1.03,2026-04-18,00:13,T,83,6.1NRT,269.22,16.18,N
-22.87347,-47.17938,301.92,1.01,1.01,2026-04-18,00:13,T,45,6.1NRT,291.73,4.07,N
-24.79461,-42.51606,305.17,1.28,1.12,2026-04-18,00:13,T,22,6.1NRT,294.55,5.29,N
-21.70488,-48.43245,300.14,1.07,1.03,2026-04-18,00:13,T,18,6.1NRT,290,4.68,N
-20.23584,-40.2423,306.94,2.23,1.45,2026-04-18,00:13,T,70,6.1NRT,292.96,19.96,N
-20.23669,-40.24857,305.46,2.23,1.45,2026-04-18,00:13,T,35,6.1NRT,292.74,15.48,N
-21.19479,-48.6069,325.85,1.08,1.04,2026-04-18,00:13,T,100,6.1NRT,292,26.93,N
-18.07372,-46.36882,315.59,1.03,1.02,2026-04-18,00:16,T,92,6.1NRT,289.55,15.59,N
-17.57384,-46.61153,302.05,1.03,1.01,2026-04-18,00:16,T,46,6.1NRT,290.09,4.9,N
-18.02019,-51.02382,307.07,1.32,1.14,2026-04-18,00:16,T,70,6.1NRT,290.24,11.94,N
-18.02167,-51.03592,305.54,1.33,1.14,2026-04-18,00:16,T,65,6.1NRT,289.61,10.41,N
-20.63005,-51.70774,312.43,1.59,1.24,2026-04-18,00:16,T,85,6.1NRT,292.42,20.08,N
-19.38915,-52.985,307.06,1.9,1.35,2026-04-18,00:16,T,70,6.1NRT,290.97,17.82,N
-19.37721,-52.98624,319,1.9,1.35,2026-04-18,00:16,T,98,6.1NRT,291.01,40.79,N
-18.0751,-46.37832,313.11,1.03,1.02,2026-04-18,00:16,T,86,6.1NRT,289.41,13.59,N
-17.57247,-46.60205,302.92,1.03,1.01,2026-04-18,00:16,T,52,6.1NRT,290.75,5.42,N
-20.16054,-46.71837,324.51,1,1,2026-04-18,00:16,T,100,6.1NRT,286.87,24.39,N
