latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-29.25822,20.39866,303.61,0.42,0.38,2026-02-11,00:00,N,nominal,2.0NRT,292.48,0.13,N
-28.95119,19.19695,313.3,0.39,0.36,2026-02-11,00:00,N,nominal,2.0NRT,297.82,1.71,N
-33.53108,18.45402,304.39,0.4,0.37,2026-02-11,00:00,N,nominal,2.0NRT,291.56,0.61,N
-33.31567,18.84433,304.16,0.41,0.37,2026-02-11,00:00,N,nominal,2.0NRT,292.97,0.68,N
-28.94782,19.19763,312.94,0.39,0.36,2026-02-11,00:00,N,nominal,2.0NRT,296.49,1.43,N
-28.88809,31.16748,305.17,0.54,0.68,2026-02-11,00:00,N,nominal,2.0NRT,289.41,1.23,N
-32.93792,18.75906,314.84,0.4,0.37,2026-02-11,00:00,N,nominal,2.0NRT,293.85,1.73,N
-28.88163,31.16695,311.63,0.54,0.68,2026-02-11,00:00,N,nominal,2.0NRT,289.25,1.45,N
-18.98912,-174.77007,354.41,0.47,0.64,2026-02-11,00:37,N,nominal,2.0NRT,290.74,15,D
-18.9887,-174.76543,367,0.47,0.64,2026-02-11,00:37,N,high,2.0NRT,294.59,15,D
-18.99271,-174.76848,367,0.47,0.64,2026-02-11,00:37,N,high,2.0NRT,292.68,22.75,D
-18.98669,-174.76907,328.57,0.47,0.64,2026-02-11,00:37,N,nominal,2.0NRT,290.86,6.86,D
67.54811,83.20951,367,0.71,0.75,2026-02-11,01:09,N,high,2.0NRT,255.47,37.93,N
67.28402,83.02579,322.17,0.74,0.76,2026-02-11,01:09,N,nominal,2.0NRT,241.6,7.5,N
68.52627,79.95599,367,0.59,0.7,2026-02-11,01:11,N,high,2.0NRT,247.93,16.94,N
68.59915,57.98036,323.87,0.34,0.56,2026-02-11,01:11,N,nominal,2.0NRT,245.88,1.56,N
68.61644,57.96264,327.62,0.34,0.56,2026-02-11,01:11,N,nominal,2.0NRT,248.59,2.14,N
68.61625,57.96581,333.76,0.34,0.56,2026-02-11,01:11,N,nominal,2.0NRT,249.14,2.2,N
68.64543,57.95998,323.49,0.34,0.56,2026-02-11,01:11,N,nominal,2.0NRT,246.15,1.37,N
66.19637,70.99416,325.2,0.69,0.74,2026-02-11,01:11,N,nominal,2.0NRT,240.36,6.37,N
71.15503,67.17493,335.45,0.62,0.54,2026-02-11,01:11,N,nominal,2.0NRT,243.48,4.19,N
71.15437,67.17383,327.46,0.62,0.54,2026-02-11,01:11,N,nominal,2.0NRT,241.85,3.59,N
