latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
54.61114,160.30449,367,0.37,0.58,2026-06-14,00:56,N,high,2.0NRT,315.19,28.39,D
54.61222,160.30788,367,0.37,0.58,2026-06-14,00:56,N,high,2.0NRT,309.56,28.39,D
54.61117,160.29204,367,0.37,0.58,2026-06-14,00:56,N,high,2.0NRT,298.77,48.22,D
54.61277,160.2903,356.86,0.37,0.58,2026-06-14,00:56,N,low,2.0NRT,289.64,23.98,D
68.52527,79.95744,336.81,0.57,0.69,2026-06-14,01:05,N,nominal,2.0NRT,286.47,2.75,D
67.54745,83.2114,367,0.7,0.75,2026-06-14,01:05,N,high,2.0NRT,295.26,45.21,D
68.4178,83.63373,344.36,0.62,0.71,2026-06-14,01:05,N,nominal,2.0NRT,286.97,3.95,D
68.41319,83.62592,339.52,0.62,0.71,2026-06-14,01:05,N,nominal,2.0NRT,285.46,8.65,D
67.54897,83.20973,354.93,0.7,0.75,2026-06-14,01:05,N,nominal,2.0NRT,292.6,40.15,D
67.28248,83.02708,330.46,0.72,0.76,2026-06-14,01:05,N,nominal,2.0NRT,284.51,5.25,D
67.28421,83.04507,344.09,0.72,0.76,2026-06-14,01:05,N,nominal,2.0NRT,287.05,6.9,D
68.52438,79.95783,339.7,0.57,0.69,2026-06-14,01:05,N,nominal,2.0NRT,286.47,3.18,D
67.82116,80.24937,341.02,0.64,0.72,2026-06-14,01:05,N,nominal,2.0NRT,286.38,6.58,D
67.82298,80.23961,335.13,0.64,0.72,2026-06-14,01:05,N,nominal,2.0NRT,286.12,4.41,D
67.83814,80.15174,335.1,0.64,0.72,2026-06-14,01:05,N,nominal,2.0NRT,285.95,3.93,D
67.27565,83.21352,331.41,0.73,0.76,2026-06-14,01:05,N,nominal,2.0NRT,286.19,5.42,D
66.6686,80.4589,344.53,0.76,0.77,2026-06-14,01:07,N,nominal,2.0NRT,285.2,9.46,D
70.99704,73.84953,347.96,0.36,0.57,2026-06-14,01:07,N,nominal,2.0NRT,279.21,7.87,D
71.18285,72.19405,331.4,0.33,0.56,2026-06-14,01:07,N,nominal,2.0NRT,281.03,2.31,D
66.9604,75.54642,332.19,0.66,0.73,2026-06-14,01:07,N,nominal,2.0NRT,286.18,9.77,D
69.26859,57.26396,278.2,0.57,0.52,2026-06-14,01:07,N,low,2.0NRT,278.87,1.38,D
69.26031,57.28275,278.2,0.57,0.52,2026-06-14,01:07,N,low,2.0NRT,279.09,0.84,D
68.6162,57.96938,341.04,0.32,0.55,2026-06-14,01:07,N,nominal,2.0NRT,288.65,1.77,D
69.2675,57.2841,338.4,0.57,0.52,2026-06-14,01:07,N,nominal,2.0NRT,280.47,1.38,D
69.26445,57.27335,278.2,0.57,0.52,2026-06-14,01:07,N,low,2.0NRT,279.25,1.38,D
70.37948,68.23004,326.58,0.34,0.56,2026-06-14,01:07,N,nominal,2.0NRT,283.26,3.49,D
70.48518,68.22365,350.11,0.34,0.56,2026-06-14,01:07,N,nominal,2.0NRT,284.13,5.64,D
71.18266,67.16495,339.75,0.6,0.53,2026-06-14,01:07,N,nominal,2.0NRT,284.73,9.57,D
