latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,instrument
47.13581,36.86361,325.16,1.08,1.04,2026-09-12,06:37:00,T,79,6.1NRT,296.68,20.07,D,MODIS
47.25583,36.55318,323.19,1.1,1.05,2026-09-12,06:37:00,T,77,6.1NRT,296.27,18.92,D,MODIS
47.43924,35.48835,322.08,1.21,1.09,2026-09-12,06:37:00,T,76,6.1NRT,299.64,16,D,MODIS
47.44092,35.4727,330.14,1.21,1.09,2026-09-12,06:37:00,T,84,6.1NRT,299.7,28.3,D,MODIS
47.3559,37.53758,313.42,1.05,1.02,2026-09-12,06:37:00,T,64,6.1NRT,295.39,7.27,D,MODIS
47.95528,35.97915,320.03,1.17,1.08,2026-09-12,06:37:00,T,76,6.1NRT,295.43,16.51,D,MODIS
48.0271,36.15833,311.25,1.16,1.07,2026-09-12,06:37:00,T,62,6.1NRT,294.46,7.36,D,MODIS
48.31585,38.33156,310.85,1.03,1.01,2026-09-12,06:37:00,T,49,6.1NRT,293.11,5.83,D,MODIS
48.31943,38.37437,314.97,1.02,1.01,2026-09-12,06:37:00,T,71,6.1NRT,293.17,9.8,D,MODIS
48.32119,38.36092,319.3,1.02,1.01,2026-09-12,06:37:00,T,76,6.1NRT,293.48,13.36,D,MODIS
48.52848,37.05989,312,1.1,1.04,2026-09-12,06:37:00,T,67,6.1NRT,292.07,9.44,D,MODIS
48.49662,37.7097,309.13,1.06,1.03,2026-09-12,06:37:00,T,60,6.1NRT,292.81,5.71,D,MODIS
48.81208,36.43963,308.95,1.15,1.07,2026-09-12,06:37:00,T,60,6.1NRT,292.92,5.85,D,MODIS
48.82148,36.44197,328.56,1.15,1.07,2026-09-12,06:37:00,T,84,6.1NRT,293.03,28.45,D,MODIS
48.82322,36.42651,333.51,1.16,1.07,2026-09-12,06:37:00,T,87,6.1NRT,292.12,36.71,D,MODIS
48.97258,38.68481,307.48,1.02,1.01,2026-09-12,06:37:00,T,46,6.1NRT,294.33,4.47,D,MODIS
48.97435,38.67124,307.69,1.02,1.01,2026-09-12,06:37:00,T,50,6.1NRT,293.41,4.66,D,MODIS
48.94428,39.44964,324.59,1,1,2026-09-12,06:37:00,T,81,6.1NRT,296.08,18.04,D,MODIS
48.94245,39.46292,345.9,1,1,2026-09-12,06:37:00,T,94,6.1NRT,298.14,49.75,D,MODIS
49.11378,38.52084,311.47,1.03,1.01,2026-09-12,06:37:00,T,66,6.1NRT,295.02,7.82,D,MODIS
49.32806,37.9165,304.94,1.06,1.03,2026-09-12,06:37:00,T,40,6.1NRT,292.44,3.21,D,MODIS
46.29062,34.41526,320.25,1.29,1.13,2026-09-12,06:37:00,T,72,6.1NRT,300.86,14.49,D,MODIS
46.49436,34.80684,320.51,1.25,1.11,2026-09-12,06:37:00,T,73,6.1NRT,300.04,14.29,D,MODIS
